word,start,end,sentence,true_label
ÇANAQ,96,100,Kontraksion halqa: A) uşaqlığın yuxarı və aşağı seqmenti arasındakı sərhəddir B) dölün başı ilə çanaq sümüklərinin təmasda olduğu sahədir C) döl başının kiçik çanaq girəcəyinə münasibətidir D) uşaqlığın yığılma fəaliyyətinin artmasıdır E) döl başının böyük çəp ölçüyə uyğun gələn çevrəsidir 6,1
ÇANAQ,0,4,"Çanaq hissəsi doğulduqdan sonra dölün bədəni düzəlir, döl göbəyə qədər, sonra kürək sümüklərinin aşağı bucağına qədər doğularaq kürəyi ön tərəfə dönür",1
ÇANAQ,34,38,doğuşlar zamanı isə dölün başının çanaq dibi Doğuşdan sonra kəsilmiş yara sahəsi əzələləri tərəfindən sıxılmasının qarşısını al qat-qat tikilir,1
ÇANAQ,50,54,"Bükülmə o qədər sıx olmuĢdur ki, ayaqlar və topuq çanaq sümüyünə bitiĢmiĢ Ģəkildə, dizlərlə dirsək birn üstündə idi",1
ÇANAQ,NOT FOUND,NOT,Çanağın səsi musiqinin ritmini və strukturunu müəyyən edərək ifanın əsasını təşkil edir və dinləyiciləri heyran edir.,0
ÇANAQ,NOT FOUND,NOT,"Çanağın metal səsi musiqiyə rəng qatırdı və bu, dinləyiciləri dərindən təsirləndirir, musiqini daha maraqlı edir.",0
ÇANAQ,62,66,"Zərb alətində çanağın təmiri vacibdir, çünki yaxşı saxlanılan çanaq daha yaxşı səs çıxarır və ifanın keyfiyyətini artırır.",0
ÇANAQ,23,27,"Döş, qarın boşluqları, çanaq, bud yoxlanılır",1
ÇANAQ,29,33,"Oma sümüyü sümüklə birləşib: çanaq, fəqərə Gövdə skeleti 58-59 sümük 33-34 ədəd fəqərə, 24 qabırğa, döş sümüyü",1
ÇANAQ,0,4,Çanaq və onurğa sümüklərinin sınması çox vaxt sidik ifrazının və aşağı ətraflardakı hərəkətin pozulması ilə müşayiət edilir,1
ÇANAQ,39,43,"Xərçəng diaqnozu təsdiq edildiyi halda çanaq üzvlərinin KT , MRT tomoqrafiyası müayinəsi və həmçinin sümüklərdə metastazların olmasını istisna etmək üçün xüsusi müayinə keçirilir",1
ÇANAQ,179,183,"Onurğa beyninin tam köndələn kompressiyası ikitərəfli olaraq aşağı ətrafların və ya dörd ətrafın hamısının parezi (iflici), eyni zamanda hissiyyatın bütün növlərinin pozulması və çanaq üzvlərinin funksiyalarının pozulması ilə xarakterizə olunur",1
ÇANAQ,0,4,çanaq orqanlarının funksiyalarının pozulmasına dağınıq sklerozun müxtəlif mərhələlərində xəstələrin 80%-də rast gəlinir,1
ÇANAQ,40,44,"Skeletin üstdə olan sağ qolunun dirsəyi çanaq sümüyü üzərində, əl  ilə düz irəliyə uzadılmıĢdır",1
ÇANAQ,40,44,"Skeletin üstdə olan sağ qolunun dirsəyi çanaq sümüyü üzərində, əl ilə düz irəliyə uzadılmıĢdır",1
ÇANAQ,0,4,"Çanaq müxtəlif ölçülərdə olur və fərqli səslər çıxarır, bu da musiqinin zənginliyini və müxtəlifliyini təmin edir.",0
ÇANAQ,NOT FOUND,NOT,"O, çanağı ustalıqla idarə edirdi, çünki onun səsi musiqiyə unikal bir dərinlik qatır və dinləyiciləri heyran edirdi.",0
ÇANAQ,NOT FOUND,NOT,"Çanağa vurmaq zərbçinin bacarığını göstərirdi və bu, onun ustalığının və musiqi duyumunun bir nümunəsiydi.",0
ÇANAQ,NOT FOUND,NOT,"Çanağın ritmi musiqinin axarını dəyişirdi və bu, ifanın dinamikliyini artıraraq musiqinin strukturunu zənginləşdirirdi.",0
ÇANAQ,0,4,Çanaq sümüyü insanda mühüm rol oynayır.,1
ÇANAQ,7,11,"Həkim, çanaq nahiyəsində problem olduğunu dedi.",1
ÇANAQ,0,4,Çanaq zədələnməsi ciddi ağrılara səbəb olur.,1
ÇANAQ,3,7,"O, çanaq sümüklərinin vəziyyətini yoxlatmaq üçün rentgen etdirdi.",1
ÇANAQ,0,4,Çanaq travması uzun müddət müalicə tələb edir.,1
ÇANAQ,NOT FOUND,NOT,"onun sayını 18-ə qədər artırmışdır. Mirzə Sadıq Əsədoğlu tarda simlərin sayını artırması ilə əlaqədar tarın qolunun çanağa birləşdiyi hissədə də dəyişiklik edir. Əvvəllər tarın qolu çanağa birbaşa birləşdirilirdi, yaxud da qol çanağa",0
ÇANAQ,NOT FOUND,NOT,"sayını artırması ilə əlaqədar tarın qolunun çanağa birləşdiyi hissədə də dəyişiklik edir. Əvvəllər tarın qolu çanağa birbaşa birləşdirilirdi, yaxud da qol çanağa dəmir vintlərlə bağlanırdı (Beş simli tarın bu cür quruluşu Bakıda",0
ÇANAQ,NOT FOUND,NOT,"çanağa birləşdiyi hissədə də dəyişiklik edir. Əvvəllər tarın qolu çanağa birbaşa birləşdirilirdi, yaxud da qol çanağa dəmir vintlərlə bağlanırdı (Beş simli tarın bu cür quruluşu Bakıda yerləşən muzeylərdə olan tarlardan bizə məlumdur",0
ÇANAQ,6,12,"Onlar çanaqla ritmi dəyişdirərək musiqiyə rəng qatdılar və bu, ifanın monotonluğunu aradan qaldıraraq daha maraqlı etdi.",0
ÇANAQ,NOT FOUND,NOT,"O, çanağa vurduqda auditoriya diqqətlə qulaq asırdı, çünki çanağın hər bir vuruşu musiqinin ritmini və dinamikasını dəyişirdi.",0
ÇANAQ,NOT FOUND,NOT,"Çanağın səsi musiqiyə dramatik bir təsir əlavə edirdi və bu, dinləyiciləri daha çox cəlb edirdi, musiqinin emosional təsirini artırırdı.",0
ÇANAQ,NOT FOUND,NOT,Çanağın səsləri ritmin əsasını təşkil edirdi və musiqinin strukturunu müəyyən edərək ifanın ahəngini təmin edirdi.,0
ÇANAQ,NOT FOUND,NOT,Tarixi Muzeyinin fondunda saxlanılan XIX əsrə aid çoğur musiqi aləti üç qoşa simdən və 22 pərdədən ibarətdir. Alətin çanağı tut ağacından yığma üsulu ilə hazırlanır. Quruluşu Çanağın üst hissəsi 4 mm qalınlığında ağac üzlüklə örtülür. Qol və,0
ÇANAQ,NOT FOUND,NOT,"küləyin səsinə bənzəyir. Demək bu aləmin yaranışında olan hər şeyi (od, su, torpaq, hava) özündə birləşdirir. Tarın çanağı ürək şəklində olduğundan insan ürəyinə daha yaxındır. Çalışdığı mədəniyyət mərkəzində Q.Axundov şagirdlərdən",0
ÇANAQ,NOT FOUND,NOT,"hamısında işıq, su, vanna otağı, tualet, TV, meyvə bağçaları var. – Azərbaycan dartımlı simli xalq musiqi aləti . Çanağı iki yerə bölünmüş armudun bir hissəsi biçimində, qolu uzun olur. Qoluna 10-14 pərdə bağlanır. əsas pərdələrdən",0
ÇANAQ,NOT FOUND,NOT,"” əsərindəki Qurbani sözündə sona düşən və hərflərinin güzgülü forması ilə sazın çanağını da təsvir edib. Sazın bir çanağı Xudafərin körpüsünün bir tağına toxunur... Bir sözlə, onun bütün əsərlərindən bir şeiriyyət oxunur... Bəli, onun",0
ÇANAQ,NOT FOUND,NOT,"fərqlənir. Adına da ki, bağlama saz deyirlər. 24, bəzənsə 26 simi olur. – Çanağı da ki, maşallah, iki bizim sazların çanağı boyda. Özü də orada mən bir xəritənin də nəqş olunduğunu görürəm. – Bəli, bu bizim bütöv Azərbaycanın xəritəsidir.",0
ÇANAQ,NOT FOUND,NOT,"ona oxşar alətlərdən çalğı texnikası, səsyayımı (akustikası) baxımından danılmaz üstünlükləri ilə seçilir. Sazın çanağı tut ağacının seçmə növlərindən, qolu isə qoz ağacından hazırlanır. Çanağın gövdəsi bir-birinə bərkidilmiş tək",0
ÇANAQ,NOT FOUND,NOT,"demək istəmişəm. Qurbani sözündə sona düşən N və İ hərflərinin güzgülü formasıyla, sazın çanağını almışam. Sazın bir çanağı Xüdafərin körpüsünün bir tağına toxunur. Saz körpünün tağına toxunursa, belə çıxır ki, suyun içindədir. İki buta",0
ÇANAQ,NOT FOUND,NOT,", sonralar Qərb ölkələrində lütnya adı ilə geniş yayılmışdır. Müasir udun beş qoşa, bir tək (cəmi on bir) simi olur. Ud, çanağı sağ dizin üzərinə qoyularaq ifa edilir. İpək sap, bağırsaq və xüsusi kaprondan hazırlanmış simlər bir-birinə kvarta",0
ÇANAQ,44,51,"kvarta münasibətində köklənir. Ud armudvarı çanaqdan, qol və aşıqlar yerləşən kəllədən ibarətdir. Alətin çanağı yığma üsulu ilə bir neçə hissədən, əsasən, səndəl, qoz və armud ağaclarından hazırlanır. 5 mm qalınlığında olan bu",0
ÇANAQ,NOT FOUND,NOT,günlərindən birində babam əsəbi halda tarı əlinə aldı və yoldaşlarına müraciətlə dedi: «Onları mən tarımın böyük çanağından salıb kiçik çanağından çıxardaram! Mənim tarım və muğamatım yaşamalıdır!». Mən onun belə əsəbi vəziyyətini heç vaxt,0
ÇANAQ,NOT FOUND,NOT,"səsi küləyin səsinə bənzəyir. Demək bu aləmin yaranışında olan hər şeyi (od, su, torpaq, hava) özündə birləşdirir. Tarın çanağı ürək şəklində olduğundan insan ürəyinə daha yaxındır. Çalışdığı mədəniyyət mərkəzində Q.Axundov şagirdlərdən",0
ÇANAQ,NOT FOUND,NOT,"saz və ona oxşar alətlərdən çalğı texnikası, səsyayımı (akustikası) baxımından danılmaz üstünlükləri ilə seçilir. Sazın çanağı tut ağacının seçmə növlərindən, qolu isə qoz ağacından hazırlanır. Çanağın gövdəsi bir-birinə bərkidilmiş tək",0
ÇANAQ,27,31,Başın formasının dəyişməsi çanaq Arxa ənsə gəlişində doğuşun biomegirəcəyində necə yerləşməsindən və doğu xanizminin xüsusiyyətləri və kliniki təza şun biomexanizmindən asılıdır: ənsə gəlişin hürləri,1
ÇANAQ,8,12,"Kamança çanaq, qol və çanağın içərisindən keçərək, onun hər iki hissəsini birləşdirən şişdən ibarətdir",0
ÇANAQ,21,25,"Bu səbəbdən də onun «çanaq» adlanan gövdəsi böyümüş, qolu uzanmışdır",1
ÇANAQ,103,107,"2-ci mərhələ – sağrıların daxili fırlanması, sağrılar geniş hissədən dar hissəyə doğru hərəkət edir və çanaq dibində düz ölçüdə yerləşir",1
ÇANAQ,NOT FOUND,NOT,"Çanağın materialı səsin keyfiyyətinə təsir edir, çünki fərqli materiallar fərqli səslər çıxarır və musiqiyə fərqli xarakter verir.",0
ÇANAQ,57,61,"Əmiraslanov tərəfindən sümük sarkomaları zamanı diz, bud-çanaq və bazu oynaqlarının rezeksiyası və endoprotezləşdirilməsi, qalça-qarınarası ayırma, kürəkdöşarası amputasiya və rotasion plastika kimi mürrəkkəb əməliyyatların aparılmasından, onun konstruksiyası əsasında bazu və diz oynaqları endoprotezlərinin istehsalına başlanılması və kliniki praktikada tətbiq edilməsindən, onun Azərbaycanda dayaq-hərəkət aparatı onkologiyasının əsasını qoymasından və bu sahə üzrə elmi məktəb yaratmasından bəhs edilmişdir",1
ÇANAQ,186,190,"Gənc yaşda ilk doğan və gec ilk do ğan qadınlar, ağır mamalıq-ginekoloji anamnezi, xronik endometriti, xronik cift çatışmazlı ğı, çoxsululuğu, azsululuğu, iri dölü, çoxdöllü hamiləliyi, çanaq anomaliyası, uşaqlıqda çar, pığı, mioması olan hamilə qadınlar risk qru ' puna daxil edilməlidir",1
ÇANAQ,22,26,"Palıdın gövdə, qabıq, çanaq, yarpaq və tullantılarının tərkibində 15-18-ə qədər aşı və flavonoid tərkibli boyaq maddəsi tapılmışdır",1
ÇANAQ,NOT FOUND,NOT,"Musiqinin yüksəldiyi anda çanağın səsi gücləndi və bu, ifanın ən dramatik anlarını vurğuladı, dinləyicilərin diqqətini çəkdi.",0
ÇANAQ,NOT FOUND,NOT,"O, çanağa vurarkən xüsusi texnikadan istifadə edirdi və bu, səslərin müxtəlifliyini artıraraq musiqiyə dinamizm qatırdı.",0
ÇANAQ,0,4,"Çanaq alətləri müxtəlif səslər çıxara bilir və bu, musiqi parçalarına zənginlik və müxtəliflik əlavə edir, ifanın təsirini artırır.",0
ÇANAQ,0,4,"Çanaq, zərb alətləri arasında fərqli bir yerə malikdir, çünki onun səsi digər alətlərin səsləri ilə mükəmməl harmoniya yaradır.",0
ÇANAQ,NOT FOUND,NOT,"Çanağın səsi musiqiyə xüsusi bir dərinlik qatırdı və bu, ifanın emosional təsirini gücləndirirdi.",0
AVAR,184,187,"Çünki min illər boyunca Azərbaycan xalqı ilə eyni taleyi yaşayan, bir tikə çörəyini qan qardaşı kimi bölüşən, daşnaklar tərəfindən n soyqırımlarında qanları bir-birinin qanına qarışan avar və ləzgi xalqları dost-düşmənlərini yaxşı tanıyırlar",0
AVAR,46,49,"Rus qoşunu car-balakənlilərin köməyinə gəlmiş Avar xanını mühasirəyə aldılar, tezliklə carlılar və onların müttəfiqləri təslim oldular",0
AVAR,28,31,"Yanb coşqun sulan qollanyla avar tək, Vuruşdu dalğalarla əlbəyaxa təkbətək! Ana, ağzı açılı dənizə göz zillədi, Dizlərinə vuraraq kaman kimi inlədi",1
AVAR,97,100,"Məlum məsələdir ki, “Milli dövlət” ideyası Avropada Azərbaycanda ayrı-ayrı xalqlar (türk, talış, avar, ləzgi, tat, meydana gəlmişdir",0
AVAR,50,53,"Sergey Starostin hesab edirdi ki, lak dili müasir avar-andi-sez dilləri ilə uzaqdan qohumdur",0
AVAR,44,47,"Nadir aqustos (avqust) ayının əvvəllərində, Avar üsyançılarını cəzalandırmağa getdi",0
AVAR,32,35,"Fənərinin nur zolağı  işləyirdi avar kimi,  Yerlə göyü birləşdirən   qaranlığın dənizində,   Gah dibində, gah üzündə",1
AVAR,0,8,"Avarların frank larla döyüşü zamanı avar cadugərləri şimşəkli tufan yaratmış, şimşək frank düşərgəsini vurmuş və onlar bunun nəticəsində məğlub olmuşdular",0
AVAR,83,86,"Müxtəlif xarakteri, fərqli adət-ənənələri olan xalq  və etnik qrupları, o cümlədən avar, ləzgi, dargin, qumuq,  lak, azərbaycanlı, noqay, rutul, tabasaran, tatarları və s",0
AVAR,110,113,"Təkcə Bakı şəhərində iyirmidən çox rus, Ukrayna, kürd, lak, ləzgi, slavyan, tat, tatar, gürcü, inqloy, talış, avar, axıska türkləri, Avropa yəhudiləri, dağ yəhudiləri, gürcü yəhudiləri, alman, yunan və s",0
AVAR,50,53,"٭٭٭ Ərazimizdə yaşayan azərbaycanlı da, ləzgi də, avar da, kürd də, talış da, udin də, kumık da, başqası da — bütünlükdə hamısı azərbaycanlıdır",0
AVAR,23,26,Dilçi Yevgeni Bokaryov avar-andi-sez icmasını sadəcə olaraq avar adlandırırdı,0
AVAR,868,871,Azərbaycanın etnik milli dini mənsubiyyətindən asılı olmayaraq bütün vətəndaşlarının hüquq və azadlıqlarının təminatı məsələsini daim diqqətdə saxladığını bildirən Şura sədri ölkəmizdə yüzillərdən bəri mövcud olan multikulturalizm mühiti haqqında danışıb və demokratikləşmə istiqamətində həyata keçirilən işlərlə bağlı qonaqlara məlumat verib Azay Quliyev saylarından asılı olmayaraq əksər etnik qrupların Azərbaycan parlamentində təmsil edildiyini və onların vətəndaş hüquqlarından tam şəkildə istifadə etdiklərini vurğulayıb  Lent az ın verdiyi məlumata görə görüşdə insan hüquqları sahəsində böyük təcrübəyə malik olan  in direktoru Şuranın maliyyə dəstəyi ilə həyata keçirdikləri Azərbaycanda birgə yaşayış etnik fərqliliyin idarə edilməsi və tolerantlıq mədəniyyəti layihəsinin icra vəziyyəti haqqında məlumat verib Villi Fetr martın  dək Azərbaycanın rus polyak avar tatar ləzgi talış erməni ukraynalı bolqar kürd yunan kazak və ahıska türkləri icmalarının nümayəndələri ilə görüş keçirəcəklərini bildirib Qonaq səfərin nəticəsi olaraq hazırlayacaqları hesabatın sentyabrda Avropa Parlamentinin yeni seçilmiş üzvlərinə oktyabrda isə Varşavada ATƏT in Demokratik Təsisatlar və  Haqları Bürosuna  təqdim olunacağını qeyd edib Bu gün Azərbaycan Respublikasının Prezidenti yanında QHT lərə Dövlət Dəstəyi Şurasının sədri millət vəkili Azay Quliyev mərkəzi qərargahı Brüsseldə yerləşən Beynəlxalq Sərhədsiz  Haqları Təşkilatının  direktoru Villi Fetr ilə görüşüb,0
AVAR,49,52,"Qədimdən kökləri Hun oymaq birliyinə daxil olan  Avar,  Göy  Türk,  Bulqar  konfеdеrasyonları  kimi  Türk  ünsürləri  daha sonra da Uyğur, Qarluq, Xəzər və bəlkə də Macar adı ilə həyatlarını davam еtdirmişlər"" (Bax: Prof",0
AVAR,3,6,"O, Avar və Dağıstan valisi Ümmə xan Nüsal xan oğlunun möhtərəm bacısını alaraq onunla qohum olmuşdu",0
AVAR,41,44,"Elə həmin il ona ləzgi Süleyman Stalski, avar Həmzət Sadasa ilə birlikdə Dağıstanın xalq şairi adı verilmişdir",0
AVAR,155,158,"1920-1930-cu illərdə kasıb ailədən çıxan, folklordan qaynaqlanaraq sadə şeirlər yazan, xalq arasında dolaşan qazax Cambul Cabayev, ləzgi Süleyman Stalski, avar Həmzət Sadasa kimi sənətkarları reklam edərək, onlardan bacarıqla Qumuqlar arasında da Abdulla Mahammadov bu funksiyanı yerinə yetirirdi",0
AVAR,116,119,"Qayığı suya saldıqdan sonra Cüməni təkbaşına onu nə qədər cəld idarə edib sağa və sola döndərdiyini, nə qədər gözəl avar çəkdiyini gördükdə məni heyrət bürüdü",1
AVAR,55,58,"0 Gəmi hazır vəziyyətə gətirildi, tez mindilər, Dərhal avar arxasında hər kəs tutdu öz yerini",1
AVAR,126,129,"Ona görə də biz çox qaynayıb-qarışmışıq və Azərbaycanda qətiyyən başa düşə bilməzsən ki, kim azərbaycanlıdır,  kim ləzgi, kim avar, kim qumuq, kim lakdır, çünki onların hamısı bir-birilə son dərəcə qaynayıb-qarışmışdır",0
AVAR,32,35,"Fənərinin nur zolağı  işləyirdi avar kimi,  Yerlə göyü birləşdirən   qaranlığın dənizində,   Gah dibində, gah üzündə",1
AVAR,0,3,avar çəkərək çıxmaq ВЫДАВИТЬ сов,1
AVAR,32,35,Arani şəlaləyə yaxın olan digər avar kəndidir,0
AVAR,11,14,Azərbaycan Avar Oxunuşu Salam ! Vorçami! Necəsən? a ? Şşib hal bugeb? Adın nədir? ? Duda sar şşib? Neçə yaşın var? ? Dur çan son bugeb? Hara gedirsən? M ? Mun kive ina vugev? Üzr istəyirəm! ! Tasa luha! Balaca oğlan hara gedir? ? Kive hitinav vas unev vugev Oğlan şüşəni sındırdı,0
AVAR,24,27,"Az qala bir saata qədər avar çəkdim; hər yan sakit  idi, hər şey dərin yuxuya getmişdi",1
AVAR,61,64,"6 il  ərzində Kotavan kiçik fasilələrlə  5    Qarabağ, Şəki, Avar və digər xanlıqların köməyinə arxalanan  Şirvan feodallarının Şamaxı üzərinə hücumlarmm dayaq mərkəzi  rolunu oynamışdı",0
AVAR,124,127,"yekunlarına əsasən daimi əhalinin inzibati vahidlər üzrə etnik tərkibi: İnzibati vahid Azərbaycanlı Ləzgi Erməni Rus Talış Avar Türk Tatar Tat Ukraynalı Saxur Gürcü Yəhudi Kürd Qrızlı Udin Xınalıqlı Digər Cəmi Cəmi 172 809 180 312 120 269 119 307 110 934 49 809 37 967 25 882 24 901 21 484 12 253 876 066 063 343 771 233 11 168 922 447 Bakı 848 107 24 868 104 108 525 296 081 25 171 21 071 226 056 185 125 045 815 Gəncə 311 813 47 895 210 52 37 21 22 31 115 313 249 Xankəndi 11 456 43 589 55 053 Mingəçevir 95 700 52 413 16 38 20 46 96 304 Naftalan 847 17 869 Naxçıvan 396 709 12 101 İs 104 11 22 321 34 398 323 Sumqayıt 302 461 488 143 9475 27 179 116 96 94 29 60 14 239 309 446 Şirvan 76 849 194 325 77 060 Abşeron 188 252 648 500 23458 63 57 10 15 32 27 106 189 794 Ağcabədi 121 584 31 18 66 121 707 Ağdam 175 477 15 63 175 577 Ağdaş 98 388 105 49 31 19 98 599 Ağstafa 79 490 85 494 11 68 63 80 222 Ağsu 69 779 536 24 172 17 70 536 Astara 57 932 63 38 207 19 96 230 Balakən 65 349 91 128 23 874 28 11 34 38 274 89 827 Beyləqan 84 061 47 036 24 15 86 192 Bərdə 141 485 48 97 141 646 Biləsuvar 87 455 44 592 87 508 Cəbrayıl 70 546 19 70 585 Cəlilabad 192 136 122 2488 13 192 320 Daşkəsən 32 644 25 32 694 Füzuli 115 439 31 115 495 Gədəbəy 93 573 133 93 719 Goranboy 93 654 107 330 14 102 21 94 244 Göyçay 108 512 396 62 18 19 109 018 Göygöl 57 071 33 34 38 57 191 Hacıqabul 65 526 10 33 134 30 104 65 837 Xaçmaz 115 811 24 688 643 36 165 131 108 28 90 603 540 36 366 159 245 Xızı 14 596 16 27 68 16 14 731 Xocalı 13 028 12 929 81 26 047 Xocavənd 12 007 29 583 41 599 İmişli 114 103 70 114 183 İsmayıllı 68 448 076 024 194 498 67 79 330 Kəlbəcər 70 895 794 33 38 80 769 Kürdəmir 103 453 39 334 18 103 860 Qax 43 946 253 67 64 008 447 446 53 259 Qazax 88 999 46 177 100 51 89 377 Qəbələ 73 667 16 020 89 139 10 697 12 93 652 Qobustan 39 932 58 107 13 40 112 Quba 120 774 952 135 10 159 63 13 880 13 705 778 177 801 152 452 Qubadlı 35 613 13 35 630 Qusar 956 79 629 87 102 11 20 37 87 857 Laçın 66 671 28 464 914 69 087 Lerik 72281 11 2528 74 522 Lənkəran 51 217 10 281 154 125 17 13 22 14 27 205 726 Masallı 181 353 74 15 675 18 11 197 147 Neftçala 79 411 98 14 79 525 Oğuz 34 296 831 142 805 85 21 74 25 40 284 Saatlı 76 774 89 15 679 25 92 572 Sabirabad 148 571 81 042 16 151 713 Salyan 121 700 57 93 121 871 Samux 52 572 40 292 753 42 53 708 Siyəzən 37 343 150 71 65 16 37 654 Şabran 48 254 65 31 390 766 17 51 533 Şamaxı 90 350 87 235 879 21 23 91 605 Şəki 163 092 152 121 14 26 10 26 286 170 733 Şəmkir 190 432 139 762 18 10 22 40 191 428 Şuşa 27 364 140 41 28 560 Tərtər 74 130 23 051 52 27 97 270 Tovuz 157 599 76 157 21 157 875 Ucar 78 076 38 16 78 135 Yardımlı 58 067 58 073 Yevlax 117 176 88 294 210 13 117 803 Zaqatala 80 476 50 233 25 578 303 11 11 203 59 315 118 228 Zəngilan 39 288 12 34 14 39 362 Zərdab 52 846 19 52 870 Etnik qrup Əhali Azərbaycanlılar 172 753 91,60 Ləzgilər 180 312 2,02 Ermənilər 120 280 1,47 Ruslar 119 301 1,34 Talışlar 110 934 1,24 Avarlar 49 809 0,56 Türklər 37 966 0,43 Tatarlar 25 882 0,29 Tatlar 24 901 0,28 Ukraynalılar 21 484 0,24 Saxurlar 12 253 0,14 Gürcülər 876 0,11 Yəhudilər 066 0,10 Kürdlər 063 0,07 Qrızlılar 343 0,05 Udinlər 771 0,04 Xınalıqlılar 233 0,03 Digərləri 11 220 0,13 Cəmi 922 447 100,00",0
AVAR,9,12,Tanınmış avar şairi Rəsul Həmzətov özünün Mənim Dağıstanım kitabında doğulduğu yeri təsvir edərək şəlalə haqqında qısa sətirlər yazmışdır:,0
AVAR,11,14,"Skif, Hun, Avar, Xəzər, türk tayfalarının qərbə doğru axını nəticəsində  yayılmış yüksək ekspressiyaya malik olan bu üslubun Azərbaycan ərazisinin ən  ucqar yerlərində belə qədim sənət əsərlərimiz üzərində əksi xüsusi maraq doğurur",0
AVAR,31,34,"Burada geniş şəkildə fərqlənən avar dialektləri, andi və sez dilləri birləşdirilir",0
AVAR,266,269,"Abdurəhimovun İrəvanda işğalçılar və terrorçu-separatçılarla ağız-ağıza verərək Azərbaycan xalqına və Azərbaycan dövlətinə qarşı nalayiq hərəkətlərinə və ölkəmiz daxilində etnik qarşıdurma çağırışlarına gəldikdə, biz əminik ki, onlara layiq olduqları cavabı qardaş avar və ləzgi xalqlarının özü verəcəkdir",0
AVAR,60,63,"Macarlar  həmçinin  Bulqar  və  Oqur  Türkləri  ilə  birgə  Avar konfеdеrasyonuna  qoşularaq Antları  və  bir  çox slavyan  qövmlərini  məğlub еdərək  2-ci  ildə  Dunayın  aşağı  bölgəsində  yеrləşərək  Bizansa  qonşu olmuşlar""",0
AVAR,16,19,"Fikirləşdim ki, avar çəkməyim, çünki bilmədən dayaz yerə, yaxud sahilə gedib çıxaram, sakitcə oturum, qoy axın məni aparsın; əllərimi yanıma sallayıb  oturmağa qərarım gəlmirdi",1
AVAR,147,150,Nəticədə Birinci Bulqar dövləti böyük oğlu Batbayan isə Xəzərlərin hökmdarlığı altında yaşamağa razı olmuş və Xəzərlərə üçüncü oğlu Altsek xan isə Avar xanlığı hakimiyyətinə sığınmışdı,0
AVAR,142,145,"Dağıstan ədəbiyyatı öz xüsusiyyətinə malikdir və səkkiz Onun “Səməd Vurğunun evinə daxil olarkən” adlı şe'ri Azərbaycan tamam müstəqil dilə — avar, dargin, qumıq, ləzgi, lak, tabasaran, tat da məşhurdur",0
AVAR,65,68,"Abbasqulu Potyomkin yazırdı ki, İbrahimxəlilxəlil xan öz qohumu Avar xanı ilə xan Naxçıvanı tərk edib, Tiflisə, II İraklinin yamna qaçdı [5, s",0
AVAR,0,3,Avar dili Qafqazda yaşayan xalqlardan biri olan avar xalqının dili,0
AVAR,6,9,"– Mən Avar hakimi Ümmə xanın  bacısı kimi həyatımda birinci dəfə Dağıstandan çıxıb Qarabağa, xan atana zövcə  gələndə, səndən kiçik idim… Indi görürsən, maşallah, hər şey qaydasındadı…–  Uzaq günlərin xatirəsi Tuba xanımın gözlərinə işartı gətirdi, qadını gülümsətdü",0
AVAR,60,63,"Ləzgi xalq şairi Süleyman Stalskini, qazax Cambul Caboyevi, avar Həmzət Sadasanı və b",0
AVAR,46,49,631-ci ildə qardaşı Batbayan xandan ayrılaraq Avar xaqanlığına sığınmışdı,0
AVAR,38,41,"Son orta əsrlərdən etibarən isə onlar avar və saxur ləri nəzərdən KeçirdİKdə, xırda Kəndlərə nisbətən orta və iri azad icmalarının Keşıol Kəndlilərinə çevrilmişlər",0
AVAR,65,68,Elə bundan sonra onlar tezliklə bizə yanaşmaq üçün var qüvvə ilə avar çəkməyə başlayıblar,1
AVAR,19,22,Onlardan gəmilərdə avar çəkmək və yük daşımaq üçün Bacarıqlı və cəsarətli finikiyalılar həmin dövrdə sahil boyu Aralıq dənizini istifadə edirdilər,1
AVAR,42,45,"Balakən rayonunun yerli radio veriliĢləri avar, Xaçmaz rayonunda ləzgi və tat dillərində, Qusar və Xaçmaz rayonlarında yerli televiziyalar ləzgi dilində fəaliyyət göstərir",0
AVAR,24,27,"Çin tarixçilərinə görə, Avar tayfası çinlilərlə qonşu olan hun nəslindəndir",0
AVAR,31,34,"Yarıb coşqun suları qollarıyla avar tək,   Vuruşdu dalğalarla əlbəyaxa təkbətək! Ana, ağzı açılı dənizə göz zillədi,   Dizlərinə vuraraq kaman kimi inlədi",1
AVAR,27,30,"məsələn, velosiped sürmək, avar çəkmək, boks oynamaq olmaz",1
AVAR,119,122,".” Gәmi hazır idi. Amma gәmi dedikdә, doğrudan da, bu göldә hәqiqi gәmilәr üzdüyünü tәsәvvür etmәk olmaz. Xeyr, bunlar avar çәkәnlәr vasitәsilә hәrәkәt edәn böyük bir qayıqdan ibarәtdir ki, adını gәmi qoyub, nәqliyyat vasitәsi kimi suya",0
AVAR,103,106,"qayıqlara dəvət olunan şagirdlərə yığma komandalarımızın üzvləri akademik, kayak və kanoe qayıqlarında avar çəkməyin sirlərini öyrədiblər. Tədbirin sonunda məktəblilərə üzərində AMAF-ın loqosu əks olunmuş qələm, kepka və",0
AVAR,63,71,", paytaxtdakı Hərbi Dəniz Qüvvələri İdman Klubunun ərazisində avarçəkmə hovuzumuz var. Qızlar orada məşq edirlər. Avar çəkməyi də məhz həmin hovuzda öyrəniblər. Lakin Bakıda uzun məsafələri qət etmək, bir-biriləri ilə yarışmaq",0
